// PROOF OF BOUNTY DISTRIBUTION
// NETWORK BINANCE SMART CHAIN
// SIGNATURE
0x416876d53Ed9dF8B70c5035c49329eF1F10479c6,1762.237762
0x624440FFF9763cCbc5ae3E569eFc3458C1347b21,5874.125874
0x8cb922fc172e74db4a93bcbfd7d57b35cbf3fbb3,7048.951049
0x1d0ef5158eA4914EBf909b53DCEACD3dDE8476c1,1006.993007
0x61c15C7ECEC72c227Fd46a6c06f9daeb12c28BCe,4027.972028
0xae8b50b531001dA444927D4c1264395643d6A2ED,2349.65035
0xc890f4632dae3d01db77c37020a938200cf981f4,2097.902098
0x042E6F9de785AAf952CC5a2Cd22685235b854595,9062.937063
0x8Def36e49e6a9C72d5Fbc2878B8AC3542d69F616,2517.482518
0x3D0C9f864751fD73158210cAba258d0eEa22ccb1,587.4125874
0xd1136322b131ffbf637bbf5defdc7442aa4100d3,3356.643357
0x28185142fB8c94d5795c2937dB4Ed0Cf406dC7AC,1678.321678
0x3bF9018b9604aD788Cf7Cb8EDB4b823E5D3b751C,1258.741259
0xC812D602BaB7BD55Dd194f51bbdFBaC03bb82FFC,5034.965035
0xDCE33DeFa945b0A292349C3Dd2B61CD6784bf2C1,1678.321678
0x4985885f15665bbc3105cbfa95fa0a3e8b2ad1ab,3020.979021
0xa87e260320485fb8e4b35614728d92655ef40146,12083.91608
0xC79E58Dde69708495c338Db2d81F3Cec67BC086a,1258.741259
0xE87790443B22D43a04303CE6e0BBF631F850BB2E,1258.741259
0xA78636ea6c9C5df179117F40BA7a9D6626F93662,419.5804196
0xfB7CC61c52a7b2A7ce6D1EE2C1E2F4d0d51e6a1c,5874.125874
0x9bF372977768D71b59FF43a37B086CbC712d93b3,503.4965035
0x5b041663dc1bdFdAcb00d36D851b6bAA5dc93Bd7,503.4965035
0xa7B52F8D74A9a9AfA540A7eefbCB83151a5ABF8A,4027.972028
0x390C6a2157358890377066dA91804a3774CB2FcD,2937.062937
0x5995eE59F447F6c8B87D03960C46eb3d45373e3A,2517.482518
0x68A35016408FAeC91b25881C21F4DdbC27b5B0c5,839.1608392
0x69b34F74bA1eb13Ec0Af13Ba574eCe52e08BB2DA,2937.062937
0x3fe2996CB6DC031DfCedf11c113D76404E2907d5,1678.321678
0x51Fd0fC65bBd6f04588969C9469E13Cce79B92d8,3020.979021
0xD36b77238AD89b46AB86Be85991Ed2226F57F4Db,1762.237762
0xfb6f7eFFBF2649A8E4137c4BD054f9677942BF7d,1762.237762
0x6AaF0CB8ea20893d9c98be301Fe940180E19B9Fb,1762.237762
0x5EA9b131D26FAacaD9b157aD0C5Ae099ef7BFd8c,1762.237762
0x3fe5Bc220C03431b7F94deDdfE248ea5723B75C3,4195.804196
0x103eA38D67bc0c7C8Ed39AF3d02C611b23589cf0,1258.741259
0xe0bB8B3F684d84650B79469FC69E34546A2aCD63,2097.902098
0x73BCEb6C37F42e72caB4747783275E1585eaa097,1678.321678
0x3FfE89A7Ec34b79aD38eE5F9191c030119B01A4D,4783.216783
0x3D29dD0a2426B11DAF4DA746351ab5fdF5055c9e,2937.062937
0xB528Ed0AB879296df98ea13f1506328afA5d0689,1258.741259
0xADB6CfC9E10Ee6eBA796d2e82dc182622532cEe8,4027.972028
0x9ec2D711cF6549988aeDFA54a25f636253bd8Ad3,12083.91608
0x078D7a3D4d84730e72b9428B8Be24bBfC685c3Cc,1174.825175
0x2F36ee0e34AE82189C3E90Df78d86B7DbAA55506,7048.951049
0x4d0fa2545d80D1fA0676A33d5B31dB1150367485,3020.979021
0xD307cfe1340C104D244df76f32844f9d86E854b8,335.6643357
0x951027b2c8fb0623233fda601e20a7547f020c16,839.1608392
0xa8Cfea8F9219E500ecCEC0eE4d0d39B57326C9aE,5034.965035
0xde87aa3a8d6c8a8465175f117bdd1f9b8c20cf36,5034.965035
0x36225F4595cd6763BC76af42C81130cA609B9aaD,6293.706294
0xD2B82842F83F410BBE162edC2FB19F3c4C30738A,3524.475525
0x4Be87493Fe5dB87B0E8F5bA49F1227a695B56a79,1174.825175
0x30B2aEd54dBb5D9318FDf01602EB0f73f6B24197,1762.237762
0x0E4b4650198df9b1B281939Fe511510079e9649A,1762.237762
0xB12Ad11A6cb31341bb6404e830eB056D80Bd9a72,1762.237762
0x63632Cb9b65205487b0a6D381E4269390d0C5F8A,1258.741259
0x1A05C84c4aAe2D41A72Bd8b3D1B568CCbB394Bd8,1258.741259
0x161358BFF228d616a78aB84AD94e3731E408306b,3020.979021
0x74389Bca806Df4276C0f1927fDA45154E4556922,1258.741259
0x3313D3746d117A12F3825Ee095F81C314F31e45c,839.1608392
// BONUS
0xaFB4f1152d28718fd32694F47493c76E2e0bbF7F,4166.666667
0x66ddAaAb8246de8BDbC9d52AE494335f25bEDAC1,2777.777778
0x56D391aD6C5Fe4b4faee3FCF9C7D32D9BD2feeCA,1388.888889
0x4FFbf46a6e140cD09b6a0798Cfe2C36df8a4f348,2777.777778
0x491302F01833ffdB518880041935aF6850fc290F,2777.777778
0xb40eB63495a97b950D76Dd2301bb4d1852591629,1388.888889
0xbd85A830fA5381e2c80c276F5c258d2e9e59ad93,4166.666667
0xAeD00CeC8d18734138e5AA7D8Dcb6c3ABbd5b76c,4166.666667
0x143E8EAa3e0F6B7a649aA40a3b88e66bcF7C7C72,1388.888889
// TRANSLATION
0x61Dab8723EfA791Bb6bC71D3D667F0Fc88d502e6,4761.904762
0x82fea37776643bc0c80eb1e726cff2dc37a64eca,4761.904762
0x4d3Fb34Ce8C3e4ed942c144Ef601AFfe2bc5f92B,3571.428572
0xc905a340E5505ca483EC67eBF55146254F0edbaC,3571.428572
0xbd85A830fA5381e2c80c276F5c258d2e9e59ad93,3571.428572
0x4E36FdA858A92f35a817896ad1DEBe5519B1323a,4761.904762
// GROUP OWNERS
0x61Dab8723EfA791Bb6bC71D3D667F0Fc88d502e6,8955.22388
0x38d8ac80EbB7a0E291eC72284099D76082D21712,18656.71642
0x05544a6A96ce6b8AB850bdB892Dea1549c5229b2,11194.02985
0xe2986AfB2693c5C7Df082d9CA096927CaC864b55,2985.074627
0x502B9221E249e65aD57121E2C193d483370361c6,3731.343284
0xF6a1F74c3BD887CB443c9aCB2B66C5c1132DC971,4477.61194
// VIDEO
0x489D69939b4Aca357f630055e351A81F1Fbb7Fb6,260.4166667
0x5a47666BD56F706079A12d757566c484ccC7C13b,1302.083333
0x72c083CcbB46B6960a541c9850dbedC0257850bE,1302.083333
0x95380a3Bd59BA97934E5291D718c02f0c370d020,5208.333333
0x372c604e662fe6BfDA34E8cf27A3F64fE0ab430f,260.4166667
0x121984F0CAeD1a33816E76B892638AF2a27F6D8a,5208.333333
0xee95c2e8fe4abdf9ed1e8feb7fcb5a2c5dc1b28a,5208.333333
0x28Ca953e7Be82Fbd2f7D2397d4907b336b810941,2604.166667
0xd78bD85e5546302BBe8536DbDdE68F61EAadD5E9,1302.083333
0xa6e96DBB6B7d2c12062E70d3dEc87C4FE23f961f,2604.166667
0xEcA30ACFe40ab2BB1a472c29b30Dcf3895667986,1302.083333
0xFD546F4CbdeBf7eD0aFB1Bd60BD0B51e2a500937,1302.083333
0x25b5f84a764ea996f5bf7d99aaac762b6167d573,5208.333333
0xcA0ACf313E325A14e3281b3e6e9B9C58828Dde56,5208.333333
0x6C76a197cCA035D3C45F5912C4b0d80e1e9CBADd,5208.333333
0x6Eb5Fa26872dbcA8C10764E13eFEB0c48f2458AD,520.8333333
0x118B9E54Bff3717439400f7cDdA0f3f0dec1ed28,2604.166667
0x64e5a12DA2DE76280dDA7Fe274d1A129155Ba06a,2604.166667
